begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
5329;5.5,64.5;6.5,314.5;37.5,303.5;71,300.75;8.25,56.25;24.75,339;26,95.25;65,304.75
497;14,122.75;26,363.25;37.5,303.5;58.25,339.25;2.5,18.75;24.75,339;34,124.75;39,290
3741;7,159.5;13,314.5;41,367.75;65.75,326.25;22,32.75;24.75,339;26,94.75;39,290
3736;7,159.5;13.25,366.75;45.25,282.75;65.75,326.25;18.25,7;29.25,272.75;30.75,87.5;48.5,283.75
5127;17.25,132.75;26.75,349.25;30.5,305.5;65.75,326.25;18.25,7;22,231.75;23.25,139.5;32.5,327.5
4217;24.75,106;44.5,355;57.25,298.25;68,337.75;8,10.25;22,231.75;23.25,139.5;64.75,361
454;38,117.25;38.25,370.25;57.25,298.25;58.25,351.25;3,9;22,231.75;23,127;43.5,321.75
1647;26.5,116;38.25,370.25;53.75,219.25;60.75,326.75;3,9;7.25,251;11.25,125;35.75,371.5
2735;32.75,113.5;38.25,370.25;54,124;65.75,338.5;3,9;42,325.75;47.25,224.25;62.25,337
2233;32.25,150;35.75,355;40,68.25;65.75,338.5;22.5,4.5;34.25,275.75;42.5,264.5;62.25,337
1319;3.25,65.25;8,312.75;21.5,116;65.75,338.5;3,90.75;12.75,335.75;42.5,264.5;48,302.5
2351;2,47.5;5.75,311;13.5,101;31.75,302.75;12,113;12.75,335.75;48,232.75;48,302.5
5672;2,47.5;10,345.25;21.25,113.5;47.75,289.75;12,113;24.5,329.75;33.25,265;61.25,347
2295;2,47.5;17.25,314.5;38.5,117.25;39.5,255.5;16.75,141.5;26.25,355.25;33.25,265;44.5,367.75
758;2,47.5;17.25,314.5;38.5,117.25;55.75,294.25;25.25,142;47.75,371.25;63.25,296.75;63.75,346.25
4405;2,47.5;17.25,314.5;40.25,148.5;55.75,294.25;14.25,140.5;35,370.5;44.75,324.25;67,337.75
2745;10,82.25;33.25,304;53,142;55.75,294.25;9.5,166.25;26.25,354.25;36,269.25;67,337.75
749;19.5,16.75;39,334.25;53,142;55.5,294.75;5.5,195;13.5,359.25;22.25,252.75;67,337.75
3063;7.75,44.25;39,334.25;53,142;55.5,294.75;0.25,199.25;24.5,373.5;32,200.75;35.5,372.75
514;5.25,10.25;39,334.25;53,142;55.5,294.75;17.5,151.75;20.5,370.25;38.25,134.25;63.5,300
593;5.25,10.25;16.75,312.25;32.25,80;46.75,339.5;17.5,151.75;21,370.25;21.75,133.75;59.75,315.5
4819;5.25,10.25;8.25,314.5;21.25,62.25;37,289.5;7,199.75;21,370.25;45.5,167.75;66,316.25
1384;5.25,10.25;21,257.25;21.25,62.25;54.25,299;8,195.75;9.25,372;13.5,198.25;58.25,271.25
2701;26,2;29.25,252.75;41.25,19.75;54.25,299;5.5,195.5;9.25,372;19.25,222.25;25.75,252.5
1635;7.25,60.25;40.75,274.5;42.25,35.75;68.25,217.5;5.5,195.5;9.25,372;29.25,280.5;32.25,295
5527;7.25,60.25;21.25,257;64.25,94.75;68.25,217.5;5.5,195.5;49.75,354.25;61,296.75;66,268.25
5242;7.25,60.25;20.75,297.75;47.25,116;68.25,217.5;1.5,233.5;62,356.75;63,282;63.25,280
2858;7.25,60.25;9,311.75;28.25,181;28.5,181.5;16,225.25;18.5,373.75;62.5,346.5;63.25,280
5483;2.5,20;9,311.75;28.5,179.5;48.25,114;5.25,141.5;6.25,371;24.75,299.75;62.5,346.5
3492;19.75,71.5;34,253.5;47,126.75;54.75,104;5.25,141.5;6.25,371;19.25,271.75;32.25,290
1365;19.75,71.5;29.75,256.25;47,126.75;54.75,104;35.75,183;57.75,373.25;60.5,301.25;61.5,368.75
3758;19.75,71.5;26,221;47,126.75;54.75,104;39.5,113.25;60,364.5;63.75,368;65.25,356
5203;23,117;30.75,257;41.25,180.5;69,169.75;37.5,150.25;44,326.25;60,364.5;63.75,368
3588;16.5,152.75;37.75,255.5;41.25,180.5;69,169.75;38,87.5;63.75,315.5;64.25,361;66.5,316.75
429;33,220.25;60.75,272.25;64.75,107.75;70,174.75;12,30.25;62.25,308.25;64.25,361;66.5,316.75
4950;29,267.75;32.5,222.25;45,79.25;70,174.75;9.75,12;14.75,340.5;65.5,299.5;66.5,316.75
2387;25.25,255.5;27.75,265;43,115.5;59,175.75;3.25,17;35.25,367.25;65.5,299.5;66.5,316.75
2339;4.75,241.5;38.75,255.75;46,119.75;59,175.75;3.25,17;4.5,365.25;25.25,326.75;26.25,290.25
631;4.75,241.5;22.75,252.5;33.75,117.75;59,175.75;13,2.25;20.5,371.5;24.5,336.25;32.5,264.5
1056;4.75,241.5;13.5,311.75;41,67.25;59,175.75;9.25,10.25;24,373.5;35.75,299.25;58.25,232.5
2336;4.75,241.5;13.5,311.75;55.75,25.75;59,175.75;16.25,52;19.5,368.25;31.25,298.5;34.5,224.25
871;4.75,241.5;29,360.25;41,37.25;65.75,108.5;16.25,52;22,366;33.75,298.75;63.25,280
1497;29.5,253.75;40.25,335.5;45.25,52;65.75,108.5;4,81.75;15,360.5;44,336.5;63.25,280
334;25.25,255;40.25,335.5;45.25,52;65.75,108.5;1.75,66.25;11.25,343;46.75,354.25;65.5,233.25
3181;25.25,255;41.5,335.25;45.25,52;65.75,108.5;21.25,92.25;21.75,307.25;59.75,368;70,231.5
4373;12.25,256.75;29.25,302.75;37.75,114;62.75,75.5;21.25,92.25;44.25,246;59.75,368;65.75,254.25
2414;2,257.25;24.75,256.25;37.75,114;62.75,75.5;15.25,10;24,209.25;41.75,373.5;44.25,226
3746;16.75,217;21.25,204.25;23,44;37.75,114;7.25,90.75;19,197.75;41.75,373.5;44.5,166.75
2953;4.75,148;16.75,217;29.5,5.75;43.25,143.25;7.75,8.5;19,197.75;28.5,336;64.5,174
3573;14.5,153.5;16.75,217;29.5,5.75;38.5,115.75;8.75,4.5;23.5,233.75;25.25,343.25;42,191
5943;12,135.5;16.75,217;18.5,18.75;38.5,115.75;8.75,4.5;46,225;48.75,362.5;54.5,210.5
2424;23.75,165.5;35.25,221.25;43.75,51.5;60.5,165;8.75,4.5;20.25,144;34,354.25;46,225
446;11.5,172.25;13,202.5;30.75,35;60.5,165;14.75,57.75;20.25,144;28.5,373.75;50.5,184
385;11.5,172.25;13,202.5;23,20;60.5,165;2.25,97.25;20.25,88.5;22.25,299.5;47.5,192.25
6244;24.75,156.25;49.75,181.5;56.25,26.25;64.75,227.5;2.25,97.25;20.25,88.5;36.5,286.5;55.75,153
6080;46.5,138.75;49.75,181.5;56.25,26.25;64.75,227.5;8.25,103.25;10.25,43.25;30,230.75;50.25,124.25
1947;46.5,138.75;49.75,181.5;56.25,26.25;69.75,210;11.25,127.25;24.25,48.5;46.25,226.5;59,80.25
840;5.5,124.5;30.75,180;56.25,26.25;69.75,210;23.5,127.75;45.25,50.25;65,291.25;66,42
2475;4,147.75;31.25,181.75;56.25,26.25;69.75,210;10.5,87.25;13,66.25;13.75,272.75;26.25,3.25
6228;31.25,181.75;43.75,125.75;59.25,46.25;69.75,210;9,108.5;24.25,5.25;25.25,299.5;42,32.25
3908;7.75,134.75;13.75,191.25;18.75,72.5;19,186;9,108.5;24.25,5.25;37.25,325.25;62.5,77.75
4995;7,156.5;7.25,121.25;51.25,14;64.25,229.25;9,108.5;15.5,11.5;60.25,315.75;62.5,77.75
1007;38,163;41.25,74.75;66.25,94.75;66.75,225.5;9,108.5;15.5,11.5;33.25,289.5;58.25,89.75
1252;3,159.5;21,19.25;23,113.25;44.75,278.25;9,108.5;15.5,11.5;33.25,289.5;61,41.5
489;34.75,113;37.5,5.75;40.5,148.75;55,202.25;9,108.5;9.5,51.25;33.25,289.5;54,69.25
3229;17.25,166;21,18.75;65.25,178.25;68.25,173.25;9,108.5;17,51;47,333;54,69.25
1475;6.25,165.75;21,18.75;64.75,147.75;65.25,178.25;40.75,172;57,82.25;62.5,290.75;66.5,92.25
2981;6.25,165.75;17.5,12;57.5,93.5;65.25,178.25;34.5,140.5;42.5,31.75;63.75,282;64.25,92
1159;43,122.5;62,35.75;63.5,168;65.5,104.5;20.25,144.5;42.5,31.75;63.75,282;64.25,92
2985;3.25,95;22.25,40;26.75,191.25;48.75,118;18,190;42.5,31.75;42.75,299.75;64.25,92
3077;17.25,44.5;20.5,13.5;22.75,206;68.5,166;4.25,233.5;35,11.5;42.75,299.75;64.25,92
3608;6.5,8.75;18.5,17.25;22.5,240.5;32,189.25;4.25,233.5;7.25,49.25;47.75,299.75;64.25,92
2991;3.25,60.5;18.5,56.25;23.5,164.5;38.5,164;4.25,233.5;5.25,76.75;31.5,273.25;64.25,92
504;4,80.25;4.5,6.75;30.25,180;38,153;4.25,233.75;15.75,101.5;31.5,273.25;64.25,92
4357;17.5,55.5;24.25,68.25;46.25,115.5;50.75,131.5;1.5,231.5;10.25,107.5;31.5,273.25;64.25,92
3843;6.25,34;31,30.25;50.25,116.5;52.5,121;1.5,231.5;10.75,106.5;31.5,273.25;47.75,90
4844;10.25,34;32.75,51;40.75,180;62.75,75;1.5,231.5;5.25,122.25;23.25,252.25;47.75,90
4760;10.25,34;41,68.25;46.25,246;54.25,78.75;14.5,198.75;21.25,161.75;25.25,254.5;47.75,90
4973;10.25,34;41,68.25;46.25,246;58.75,120.25;4.5,234.5;10,196.25;23,233.75;34.5,124.5
19;10.25,34;39.5,76.5;58.5,207.25;70.75,162.5;4.5,234.5;18.75,149.25;23.5,273.25;41,133.25
5398;32.75,52;37.25,79.5;42.75,252.25;70.75,162.5;9.5,195.25;17.5,120.75;23.5,273.25;25.25,148.25
5676;9.25,73.25;11.75,58.5;36.75,272.25;45.75,113;9.5,195.25;17.5,120.75;37.75,327.25;49,142.25
4471;11.75,58.5;25.75,116;38.5,317.5;49.5,117;11.25,251;17.5,120.75;35.75,370.5;41.5,134.75
4582;7.75,60;25.75,116;38.5,317.5;40,66.75;6.75,235.25;10.25,125.5;17.5,362.25;21.75,149.75
3510;14.5,65.25;39.25,118;48.5,352.25;63.5,96.75;6.75,235.25;10.75,86.25;17.5,362.25;21,192
5666;28,93.75;32.75,116;32.75,303.25;42.25,142.25;6.75,235.25;10.75,86.25;19.5,360.75;58,210.5
4100;3.25,73.25;17.75,73;38.25,283.5;64,108;5,229.75;10.75,86.25;52.5,333;58,210.5
178;13,119;19.5,64.5;50,305.5;64,108;12.75,204;33.5,78.25;52.5,333;63,153.5
5428;18.25,133.25;39.75,74.25;50,305.5;64.25,72.25;2.75,196.75;4.75,48;19.75,324.5;63,153.5
4128;8.5,160;56,81;58.75,304.25;61.25,25.5;6,196.75;15.5,9.25;19.75,324.5;63,153.5
3278;17.25,164.5;32.5,57.25;33.25,304.75;38.25,67;6,196.75;15.75,59.25;29.75,373;63,153.5
1335;13.5,200.5;24,48.5;26.75,340;38.25,67;4.75,168.5;16.25,95;22.75,350;63,153.5
3567;13.75,139.75;55.25,62;58.75,360.25;61.5,24.5;4.75,168.5;9,46.5;61.5,355.5;63,153.5
3169;13.75,82.25;18,122.25;37.25,306.5;41.5,79.5;0.5,99;6.25,56;61.5,355.5;63,153.5
5216;15,58.5;27.25,153.5;33,304;65,108.25;2.25,134.75;16.5,58.75;61.5,355.5;63,153.5
567;15,58.5;27.5,147.5;38.25,350.75;56.25,130;8,144.25;18.25,11.75;38.75,362.5;63,153.5
1880;35.75,79.5;45.75,232.75;50,367.75;50.75,113.5;8,144.25;15,57;38.75,362.5;41,190.5
5984;15,149.25;20.75,276.5;23,303.5;35.75,79.5;11,121.25;18,48.75;23.75,343.25;41,190.5
4394;4.75,148.5;23,243.25;36.75,279.25;46.75,115.75;5.75,104.75;16.75,50;23.75,343.25;41,190.5
1240;7.25,105.75;23,243.25;35.75,330;40.75,68.5;5.75,104.75;35.75,18;63.25,297.75;71.75,233.5
1453;3.5,147.75;10,203;15,347;40.75,68.5;34.75,54.75;35,69.75;63.25,297.75;66.75,175.25
2193;23.5,117.75;23.5,146.5;25,357.25;61.5,17.25;33,69.75;34.75,54.75;63.25,297.75;67,231.5
2073;20.5,178.25;23.5,117.75;23.75,367.75;32.75,13.5;28.25,95;40.75,96;63.25,297.75;67.75,256.25
3712;22.75,206.75;32.5,79;37.75,301.75;41.5,15;46,152.5;51.25,144.5;63.25,297.75;67.75,256.25
4426;16,199.75;36.75,51.5;48.5,255;61.75,24.25;44.25,152.5;51.25,144.5;52.75,233.5;63.25,297.75
4913;16,199.75;36.75,51.5;53.75,247.5;61.75,24.25;49.25,129.5;62.25,174;63.25,292.5;63.5,343
2087;13.75,165;21.75,124.75;50.25,304.75;57.25,80.25;49.25,129.5;49.75,191.25;50.25,235.75;63.5,343
2657;13.75,165;25,117.25;50.25,304.75;57.25,80.25;2.75,125.75;3.75,144.25;13,198.5;41,290.75
2386;10.25,122;13.25,121;28,268.75;38,61.5;2.75,125.75;3.75,144.25;6.5,232.25;20.75,250.5
1069;31.75,156.25;48.75,148.5;56,217.75;65.5,101.25;2.75,125.75;3.75,144.25;65.5,233.75;69,207.5
4438;22.5,205.5;25.75,116.25;32.75,255;60.25,81.75;2.75,125.75;3.75,144.25;38.5,288;67.75,192
5348;32.75,255;44.5,87.5;53.75,220.75;56,74.5;10.25,84;25,199.75;38.5,288;56,133.75
1318;15,313.75;21.25,106.25;53.75,220.75;66.25,103.25;23.75,77.75;25,199.75;31.75,277.75;33,75
4343;1.25,353;21.25,106.25;64,212.25;64.25,75.25;0.5,43.25;5,230;10.5,234.75;33,75
872;2.75,352;6.25,101;26,256.25;38.25,117.5;3,23;5,230;10.5,234.75;16.75,55
3738;2.75,339;6,122;26,256.25;38.25,117.5;5.75,48;7,195.75;10.25,167.25;10.75,62.5
2785;15.5,313;21,148;26,256.25;48,121.5;7.25,52;10.25,167.25;20,230.75;58.25,78.75
613;15.5,313;24.25,166;47.25,256.25;47.75,179.5;9.25,7.5;24.25,202.75;26.25,147;58.25,78.75
1089;7.25,311.75;24.25,166;30,304.5;54.25,168.25;9.25,7.5;13.5,217.75;31,165.75;49.5,118
2730;13.75,339;24.25,166;33.5,339.25;42.75,148.5;9.25,7.5;16,197.75;29.25,126.25;58.25,109.25
543;8.25,311.75;24.25,166;26.75,357.75;42.75,148.5;11,65.75;11.5,199.5;23.25,101.5;53,176.5
241;12,352.75;19.5,157.75;20.25,355.75;33.75,220.5;11,65.75;11.5,199.5;15.75,141;41.75,182.75
5477;2.5,365.5;3.25,115.5;20.25,355.75;29.75,181;14.5,81;15.75,141;23.25,189.5;67.75,255.5
1850;2.5,365.5;3.25,115.5;38,305.25;60.75,142.75;0.25,98;20.75,134.25;48.75,184.25;56,231.25
219;20.5,314.75;20.75,153;47.25,245.75;54,202.75;0.25,98;20.75,134.25;58.25,232;61,290
5820;7.25,313.25;12.25,184.75;54,202.75;66.75,228.25;0.25,98;34,112.75;56.75,276;63.5,301
4140;2.5,325.5;22.75,207.25;24,260.5;29.75,218;0.25,98;17,112.75;48.25,238.75;63.5,301
274;2.5,325.5;21,240.5;22.75,207.25;60.5,233.25;32.25,142.25;51.25,182.75;51.5,182.5;55.75,370.75
144;15,311.25;22.5,255.5;22.75,207.25;60.5,233.25;42,193;53.25,238.25;55.75,199.5;57.5,339.25
1439;15,311.25;22.5,255.5;42.25,179.25;56.5,219.75;7.5,197.25;12.5,199;26.75,235.25;57.25,281.25
2266;15,311.25;29,251.75;37.25,218.75;54.75,220.75;7.5,197.25;37,228;41.75,250.25;64,263.5
3595;3,255.75;12.25,313.25;37.25,218.75;54.75,220.75;26.25,232.25;40.5,175.5;45.75,191;57.25,274.5
5213;4.75,206.5;34.25,305.25;37.25,253.5;62.75,205.25;5.5,197.25;9,204;40.5,175.5;57.25,274.5
5440;4.75,206.5;30.75,315.25;37.25,253.5;68.5,167;10.5,235.25;29.25,235;46.75,166.75;57.25,280.25
2403;11,164;30.75,315.25;42.25,255;53.75,219.5;38.75,256;42.5,239;46.75,166.75;60.25,290
2811;30.25,181;30.75,315.25;34.5,255.75;53.75,219.5;11.75,232.25;24.75,187;36.25,183;36.25,350.75
5862;20.25,178.75;30.75,315.25;34.5,255.75;53.75,219.5;9.25,206.5;15.75,124.5;25.25,187;61.5,280.25
1667;20.25,178.75;26,253;30.75,315.25;32.5,255.5;12,230.25;44,122.75;52,153.5;56.75,339.25
5905;20.25,178.75;26,253;32.5,255.5;44,334;28,258.25;42,117.75;47.25,238.5;62.75,356.75
4229;9.25,165;24.25,256.25;30,313.75;32.5,255.5;3,300.75;5.75,66.5;6.5,232;62.75,356.75
4410;9.25,165;35,223.25;62.75,352.25;64,288.25;3.25,231.75;5.75,66.5;24,286.5;24,371.25
3361;32,189.75;43.25,180;47.25,304.75;58.25,367.5;3.25,231.75;21.75,98.75;24,286.5;61.25,353
3626;24.5,145.25;46.25,114.25;47.25,304.75;55.5,354.5;13.5,204.75;21.75,98.75;45.5,224.5;63.5,343.75
5539;22.5,166;46.25,114.25;57,227.25;64.5,338.25;20,126.25;21.25,106.25;48.5,190.75;63.5,343.75
4486;4,157;16.25,166;17.25,221.25;64.5,338.25;20,126.25;28.75,87.5;55,177.5;64.25,344.5
1605;19,165;19.25,107.25;28.5,181.25;64.5,338.25;7.25,51.25;8,58.5;17.75,146.75;64.25,344.5
1932;13.25,143.5;39.5,147.75;57.5,148.5;64.5,338.25;16.5,51;37.5,115.25;49,198.75;64.25,344.5
1493;13.25,94.5;39.5,133.75;39.5,149.25;71.75,301.25;18.5,8;37.5,115.25;49,198.75;64.25,344.5
5608;7.25,119.25;39.5,149.25;45.75,78.5;50.5,254.75;1,25.25;24,49;25.25,144.5;64.25,344.5
3654;1,147.75;9.5,173.25;29.5,117.25;66,306.75;1,25.25;9.5,58.25;25.25,144.5;38.25,324.75
3131;15.25,187.75;32,127.25;45,78.75;57.5,276;1,25.25;11.25,64.5;11.25,169.25;38.25,324.75
51;8.25,131.75;13,164;41.25,24;57.5,276;0.25,86.75;7.5,8.75;11.75,125.25;38.25,324.75
2356;4,126;24.25,165;26.25,22.5;34.25,302.25;0.25,86.75;22,21.25;24.25,167.75;38.25,324.75
1538;21.5,113;22.5,256.75;26.25,22.5;64.75,277.75;6.5,9;14,113;24.25,167.75;31.5,370.75
290;21.5,113;22.75,306.75;26.25,22.5;67.25,227.75;7.25,50.75;13.75,55;24.75,192;65,356
2037;24,150.25;46,349.25;50.25,14;58.75,229.25;1,25.75;5.5,7.75;24.75,192;65,356
370;5.25,67.75;24.25,356.75;26,80;60.5,241.75;5.5,7.75;44.75,57.5;46.5,231.25;65,356
746;5.25,67.75;8.75,310.25;33.5,113.75;56,219;1,6.5;4.75,51.5;18.25,220;65,356
4085;5.75,57.25;30,306.75;33.5,113.75;36.75,219.75;2,18.75;7,34;18.25,220;59.75,367.75
3013;5,7.75;30,306.75;33.5,113.75;58.5,185;5.5,34.75;15.5,9;19.75,254.75;24.5,371
1929;5,7.75;28.75,342;53.75,132.25;58.5,185;10,9;46,97.5;61.75,347.25;64.75,362.5
2214;5,7.75;38.25,285.5;58.5,185;63,124.5;10.5,9.75;24.5,64.25;60.5,360.5;63.75,281.5
3365;5,7.75;41.75,255;61.25,167.5;63,124.5;34.25,57.75;53.75,28.75;63.25,369.75;67,316.25
3045;5.25,36;11.5,236.75;63,124.5;72,175.75;15.5,29.5;53.75,28.75;61.5,369.75;62.25,305.25
828;5.25,36;23.5,203.75;48.75,116.25;72,175.75;3,13.5;58,78.75;64.75,352.5;65.25,347.75
3313;11.5,61;14,135.5;16.25,149.5;49.75,117.5;3,13.5;22.5,56.5;46,352.75;65.25,347.75
1798;2.75,60.25;20.75,136.5;40.5,126.25;53.75,90.25;3,13.5;9.25,57.75;47.5,354.25;65.25,347.75
4853;1,56;13.5,126;15.5,127;17,93.25;3,13.5;47.5,80;47.5,354.25;65.25,347.75
4765;39.5,71.25;47.75,112.5;49.75,125.75;55.5,103;25.75,27.25;47.5,80;47.5,354.25;63.25,359.75
235;3.5,127;12,135.5;29.5,181.5;60.25,67.75;14.25,54.25;36.75,88;47.5,354.25;63.25,359.75
833;5.25,82.75;7.5,153.75;45,179.75;55.25,88.75;5.75,38;36.75,88;41,373.75;63.25,359.75
5112;20.5,20.25;28.25,180.5;32,180;64.25,97.25;4.75,36;36.75,88;41,373.75;64.75,361.5
2328;7.5,35;10.25,121.5;32,155;66.25,162.5;16.5,50.75;22.25,143.5;41,373.75;64.75,361.5
1592;12.5,65.25;27.25,50.75;39.25,141.25;44.25,227.75;16.5,50.75;22.25,143.5;42.25,350.75;57.75,294.5
5589;4,54;30.25,78;30.75,114;44.25,227.75;16.5,50.75;50.25,99;58,369.5;67.25,268
309;15.5,18.25;30.75,114;49.75,79.5;68.25,218;16.5,50.75;16.5,122.25;24.75,333.5;30,218.5
481;22.5,15.5;30,112.75;34.25,115.5;68.25,218;10,40;15.75,59.25;24.75,333.5;38,197
398;20,14.5;20,47.75;34.25,115.5;64,260;10,40;16,58.75;37.5,370.5;49.75,183.25
4261;0.25,80.75;5.75,60.25;49,80;60.25,205.25;2,13.5;16,58.75;41.5,303.75;49.75,183.25
2152;0.25,80.75;21.75,58.25;26.25,73.25;30.5,179.5;1,51.5;2,13.5;2.75,337;13.5,198.25
5034;2.75,50;18.25,22.25;37.5,114;68,209.75;1,51.5;2,13.5;2.5,334.75;19.5,189
4345;11,35.25;22.25,51.75;37.5,114;68,209.75;6.25,48.75;8.25,66.5;28.25,298;64,261
2769;17,61.5;25.75,17.5;31.25,93.5;35.25,221.75;6.25,48.75;8.25,66.5;10.75,230;21.5,271.75
50;32.25,52;46.5,16.75;55.25,44.75;59.5,279.5;3,28.75;8.25,66.5;21.5,271.75;22.75,220
6320;1.75,82.75;10,6.75;45.5,14.75;59.5,303.75;2.5,18.5;8.25,66.5;21.5,271.75;26,192.5
1986;1.75,137.5;11,34.25;15,14;59.5,303.75;3,10;8.25,66.5;23.25,230.75;25.75,254.5
3880;7.5,158.5;12.5,11.5;41,62.5;42,256.5;3,10;8.25,66.5;10,197.75;11,229.75
916;3.75,113;7.5,51.75;12.5,11.5;13,239;2.5,29.75;8.25,66.5;10,197.75;23.5,229.75
1255;3.75,113;12.5,11.5;13.5,66.75;16,194;34.75,55.5;60.25,35.5;62,175;62.25,210
2176;13.25,72.75;55,91.75;59.25,19;65.5,167;21.75,51.75;58.25,89.25;62,175;62.25,210
5055;4.75,10.25;5.5,119;10.25,73.25;17.25,122.75;2.75,8.75;58.25,89.25;62,175;64.25,283.75
4695;5,9.75;5.5,119;12.75,71;14.5,120.75;21.75,21.5;47.5,57.5;51.5,185;64.25,283.75
5542;5.75,73;8,165;21.5,114.25;33.5,141.75;21.75,21.5;46.25,92;62.5,194;64.25,283.75
5520;2.5,129.25;18.5,165.5;23.5,116;33,180;15.75,57.25;24.75,57.5;62.5,194;64.25,283.75
4656;23.25,118;28.5,175;55.75,103.25;68.75,210.5;32.75,49.5;43,78.25;62.5,194;64.25,283.75
153;31,127.5;54.75,217.75;55.75,103.25;68.25,173.25;2.5,9.25;11.75,64;59.75,153;64.25,283.75
3919;17,122;18.25,246.75;23.5,114;68.25,173.25;3,23.75;10,8.25;49,98.5;64.25,283.75
1678;18.25,94.5;18.25,246.75;53.5,46.5;68.5,177.75;6.5,30.5;41.25,83;60.25,84.75;64.25,283.75
937;9,45.75;49.25,302;55.25,45;68.5,177.75;11.5,65.25;41.75,98;57.25,81.75;64.25,283.75
5488;9,45.75;28.25,311.25;61.5,44.75;68.5,177.75;0.75,2.25;45,97.5;57.5,40.75;69,231.25
2083;12.75,50.5;13.75,360.75;53,107.75;68.5,177.75;27,7;66,46.25;66.25,32.5;69,231.25
2998;12.75,50.5;21.25,304.25;34.75,150;47.25,181.5;5.5,56.5;13.75,57.75;14.75,62.5;69,231.25
3579;12.25,63.25;22.75,241.5;34.75,150;65.5,172.75;14.75,62.5;18.75,32.25;27.25,11.5;41.5,226.75
5714;12.25,63.25;59,300.75;62.5,225.75;65.25,220.25;27.25,11.5;42.75,87.5;59.5,87.75;62.5,305.25
2377;12.25,63.25;59,300.75;64.25,166.5;66.75,242.25;20.5,66.5;21.25,49.75;24.5,65.5;32,294.25
5115;2.75,93;33.75,252;39.5,179.5;46.25,304.75;1.75,107.25;8,55;24.5,65.5;32,294.25
5681;2.75,93;3,257.25;41.5,133;46.25,304.75;3.75,65.5;12.5,52;30,49.5;46.25,227.25
834;2.75,93;21.25,241;41.5,133;47.75,257.25;5.75,12.5;7.25,46.5;60.25,79.25;62.75,212
5321;13.75,113.25;21.25,241;32.5,180;47.75,257.25;1.25,42.5;8.5,12.5;38.25,117;44,167.75
3360;13.75,113.25;42.5,185;47.75,181;50.5,291.75;2,10.25;5.5,54;9.25,48.5;44,167.75
4479;17,94.25;19.25,164.5;25.5,165.25;50.5,291.75;5.5,54;22.25,46.5;26,4.5;26.25,217
810;17,50.5;19.25,164.5;38.25,119.75;64.5,258.5;10.75,125;22.25,46.5;32.5,7.25;64.5,170.5
830;24.25,58;25,127;32.25,112.75;64.5,258.5;18,121.25;22.25,46.5;36,19;54.75,111
5698;5.5,7.25;16,200.25;32.25,112.75;61,299.75;6.75,91.25;7,54.25;36,19;60,78.75
1712;13,34;16,200.25;18.25,65.5;26.25,341.5;8.25,56;8.75,11;10.25,30.5;60,78.75
1469;9.5,10.75;38.5,112.75;49.75,50;52.5,362;8.75,11;10.25,30.5;25.75,57;60,78.75
5412;16.25,39.5;18.75,45.25;38.5,112.75;52.5,362;8,11.75;9.5,91.75;14.25,66;32,75.75
220;13.5,17.75;37.75,25.75;43,147.25;52.5,362;4.25,66.25;9.5,91.75;16.25,47.5;25.25,8
393;18,121.25;35.5,28;47.25,117.75;47.25,346.5;5.75,54.75;10.5,87.75;16.25,47.5;25.25,8
250;2,64.75;12.5,21;47.25,117.75;47.25,346.5;23.25,7.5;41,148;53.75,144.5;57,96.75
234;2,64.75;6.25,36.25;14,199.75;47.25,346.5;8.75,16;24.75,165.75;32,75.5;65,90.25
5794;2,64.75;6.25,36.25;19.25,221;47.25,346.5;21.75,58;23.25,205.25;26.25,94.5;54,29.25
5879;3.75,67.75;6.25,36.25;7.75,165;33.25,306.25;22.75,87.5;25.25,191;44.25,125;54,29.25
4362;2.25,84.5;45.5,50.5;62.75,201.25;66.5,241;22.75,87.5;28,199.75;42.75,124.5;54,29.25
1500;2.25,84.5;51.25,6;62.75,201.25;66.5,241;14.25,54;24.75,256.25;38.5,192.5;50.5,98.5
3674;3.25,94;15.5,18.25;62.75,201.25;66.5,241;11.25,122.25;43.75,241.25;50,174.5;53.75,144.5
751;21.5,13;41,75;61.25,226.5;68.5,176.75;11.25,122.25;43.5,166.75;43.75,241.25;45.5,111.25
53;22.5,13;42.25,126;61.25,226.5;65.25,107.5;6.75,121.25;23,201.75;31.75,265.25;45.5,111.25
1119;8.25,71.75;13.75,113.25;30.5,255.25;65.25,107.5;6.75,121.25;31,264;60.5,282.75;64.25,83
3800;27.25,23;29.25,113;60.5,200.25;65.25,107.5;6.75,121.25;21.75,327.75;26.25,256;52.25,119
6140;31,78.5;38.75,51;41.5,179.5;57.25,74.75;7,121.75;10,339.75;26.25,256;52.25,119
5927;12,126.5;25,21;38,116.25;39,49.5;7,121.75;13,360.5;38.5,281;52.25,119
4210;8,165.5;40.25,9.5;42.75,117;57.5,43.75;9,90.75;13,360.5;26.25,230.25;52.25,119
4403;6,152.75;39.75,10;41.5,65;51.25,38;9.25,54;13,360.5;26.25,230.25;52.25,119
3681;9.5,126.5;27.25,50;28.5,63.25;42,35.5;5.5,46.75;11.25,359.75;26.25,230.25;52.25,119
1198;4.75,135.5;21.25,72.25;37,94.25;59,21;5.5,46.75;11.5,359;47.75,224.5;52.25,119
2516;12,164.5;16,139;50.25,112.5;59.25,71.25;5.5,46.75;29.75,373.75;48.75,235;52.25,119
